H Table: (M=2.0,Z=0.001)
#H Ejected Yields
#H in solar masses
   Isotopes      Yields       
   Gd-154        6.2880170016e-12    
   Gd-155        5.24932783055e-12   
   Gd-156        1.42678103161e-11   
   Gd-157        7.40611661052e-12   
   Gd-158        2.45674992213e-11   
   Gd-159        3.11930569082e-23   
   Gd-160        5.21519084032e-12   
   Gd-161        1.98862768781e-30   
   Gd-162        1.91819415354e-62   
   Tb-147        1.03788789024e-99   
   Tb-148        1.03788789024e-99   
   Tb-149        1.03788789024e-99   
   Tb-150        1.03788789024e-99   
   Tb-151        1.03788789024e-99   
   Tb-152        1.03788789024e-99   
   Tb-153        1.03788789024e-99   
   Tb-154        1.03788789024e-99   
   Tb-155        1.03788789024e-99   
   Tb-156        1.03788789024e-99   
   Tb-157        6.67909276266e-16   
   Tb-158        1.78666894337e-16   
   Tb-159        7.31932185044e-12   
   Tb-160        1.21680938442e-20   
   Tb-161        2.32072262372e-23   
   Tb-162        6.60681449175e-59   
   Tb-163        1.03788789024e-99   
   Tb-164        1.03788789024e-99   
   Tb-165        1.03788789024e-99   
   Dy-148        1.03788789024e-99   
   Dy-149        1.03788789024e-99   
   Dy-150        1.03788789024e-99   
   Dy-151        1.03788789024e-99   
   Dy-152        1.03788789024e-99   
   Dy-153        1.03788789024e-99   
   Dy-154        1.03788789024e-99   
   Dy-155        1.03788789024e-99   
   Dy-156        1.01165008368e-14   
   Dy-157        2.3474554267e-27    
   Dy-158        1.80711039105e-14   
   Dy-159        5.09134407689e-22   
   Dy-160        7.66714094254e-12   
   Dy-161        7.16937873564e-12   
   Dy-162        2.07662194685e-11   
   Dy-163        7.5088481684e-12    
   Dy-164        3.15688210796e-11   
   Dy-165        4.76233994802e-25   
   Dy-166        2.58694702413e-38   
   Dy-167        1.03788789024e-99   
   Dy-168        1.03788789024e-99   
   Ho-153        1.03788789024e-99   
   Ho-154        1.03788789024e-99   
   Ho-155        1.03788789024e-99   
   Ho-156        1.03788789024e-99   
