H Table: (M=2.00, Z=0.00002)
   Isotopes     Yields  
   Ce-144       1.07461057088e-25 
   Ce-145       3.69310986331e-100
   Ce-146       3.69310986331e-100
   Pr-133       3.69310986331e-100
   Pr-134       3.69310986331e-100
   Pr-135       3.69310986331e-100
   Pr-136       3.69310986331e-100
   Pr-137       3.69310986331e-100
   Pr-138       3.69310986331e-100
   Pr-139       3.69310986331e-100
   Pr-140       3.69310986331e-100
   Pr-141       2.72688536648e-10 
   Pr-142       2.23390037964e-19 
   Pr-143       1.02141496141e-20 
   Pr-144       5.28067870531e-30 
   Pr-145       3.77636891952e-100
   Pr-146       3.69310986331e-100
   Pr-147       3.69310986331e-100
   Pr-148       3.69310986331e-100
   Pr-149       3.69310986331e-100
   Nd-134       3.69310986331e-100
   Nd-135       3.69310986331e-100
   Nd-136       3.69310986331e-100
   Nd-137       3.69310986331e-100
   Nd-138       3.69310986331e-100
   Nd-139       3.69310986331e-100
   Nd-140       3.69310986331e-100
   Nd-141       1.56128258918e-34 
   Nd-142       8.73601383042e-10 
   Nd-143       1.18739664008e-10 
   Nd-144       3.79598265643e-10 
   Nd-145       6.88695479648e-11 
   Nd-146       3.74859517025e-10 
   Nd-147       1.10055215184e-18 
   Nd-148       1.0529988626e-11  
   Nd-149       9.42706939422e-24 
   Nd-150       1.50745103511e-12 
   Nd-151       3.43127680113e-28 
   Nd-152       1.49824207764e-51 
   Pm-137       3.69310986331e-100
   Pm-138       3.69310986331e-100
   Pm-139       3.69310986331e-100
   Pm-140       3.69310986331e-100
   Pm-141       3.69310986331e-100
   Pm-142       3.69310986331e-100
   Pm-143       3.69310986331e-100
   Pm-144       3.69310986331e-100
   Pm-145       7.0622241384e-20  
   Pm-146       3.35677227312e-25 
   Pm-147       5.39098553217e-16 
   Pm-148       8.44742857775e-23 
   Pm-149       1.54267673189e-20 
   Pm-150       7.09276651889e-29 
   Pm-151       3.8203855441e-23  
   Pm-152       3.87210869599e-35 
   Pm-153       3.69310986331e-100
   Pm-154       3.69310986331e-100
   Sm-140       3.69310986331e-100
   Sm-141       3.69310986331e-100
   Sm-142       3.69310986331e-100
   Sm-143       3.69310986331e-100
   Sm-144       2.5481381826e-13  
   Sm-145       3.2967689838e-21  
   Sm-146       8.56533984752e-16 
   Sm-147       3.83392152468e-11 
   Sm-148       1.21883660399e-10 
   Sm-149       1.78864829832e-11 
   Sm-150       7.72702520075e-11 
   Sm-151       1.17320388175e-13 
   Sm-152       5.33795749038e-11 
   Sm-153       1.77146471011e-19 
   Sm-154       5.69719155402e-12 
   Sm-155       1.11657067242e-25 
   Sm-156       8.04068640757e-30 
   Sm-157       3.69310986331e-100
   Sm-158       3.69310986331e-100
   Eu-143       3.69310986331e-100
   Eu-144       3.69310986331e-100
   Eu-145       3.69310986331e-100
   Eu-146       3.69310986331e-100
   Eu-147       3.69310986331e-100
   Eu-148       3.69310986331e-100
   Eu-149       3.69310986331e-100
   Eu-150       3.69310986331e-100
   Eu-151       1.12602984844e-11 
   Eu-152       3.83683301706e-18 
   Eu-153       1.2180177118e-11  
   Eu-154       6.52730456777e-18 
   Eu-155       1.69343181406e-17 
   Eu-156       3.39990213621e-25 
   Eu-157       1.38668660594e-33 
   Eu-158       3.69310986331e-100
   Eu-159       3.69310986331e-100
   Gd-144       3.69310986331e-100
   Gd-145       3.69310986331e-100
   Gd-146       3.69310986331e-100
   Gd-147       3.69310986331e-100
   Gd-148       3.69310986331e-100
   Gd-149       3.69310986331e-100
   Gd-150       3.69310986331e-100
   Gd-151       3.69310986331e-100
   Gd-152       5.42419607503e-12 
   Gd-153       7.52203482861e-17 
   Gd-154       2.59464302423e-11 
   Gd-155       1.24524928641e-11 
   Gd-156       5.04333481073e-11 
   Gd-157       2.37847605814e-11 
   Gd-158       9.92318913197e-11 
   Gd-159       6.76940082538e-20 
   Gd-160       4.82604973551e-12 
   Gd-161       2.98327459826e-27 
   Gd-162       1.02407446144e-37 
   Tb-147       3.69310986331e-100
   Tb-148       3.69310986331e-100
   Tb-149       3.69310986331e-100
   Tb-150       3.69310986331e-100
   Tb-151       3.69310986331e-100
   Tb-152       3.69310986331e-100
   Tb-153       3.69310986331e-100
