H Table: (M=2.0,Z=0.01)

Isotopes Yields		
Tm-176	1.0561106E-99	
Yb-160	1.0561106E-99	
Yb-161	1.0561106E-99	
Yb-162	1.0561106E-99	
Yb-163	1.0561106E-99	
Yb-164	1.0561106E-99	
Yb-165	1.0561106E-99	
Yb-166	1.0561106E-99	
Yb-167	1.0561106E-99	
Yb-168	8.1966579E-13	
Yb-169	1.0561106E-99	
Yb-170	1.0001379E-10	
Yb-171	2.1778787E-10	
Yb-172	4.3516617E-10	
Yb-173	2.4968974E-10	
Yb-174	8.8400363E-10	
Yb-175	1.0561106E-99	
Yb-176	3.4528012E-10	
Yb-177	1.0561106E-99	
Yb-178	1.0561106E-99	
Yb-179	1.0561106E-99	
Yb-180	1.0561106E-99	
Lu-165	1.0561106E-99	
Lu-166	1.0561106E-99	
Lu-167	1.0561106E-99	
Lu-168	1.0561106E-99	
Lu-169	1.0561106E-99	
Lu-170	1.0561106E-99	
Lu-171	1.0561106E-99	
Lu-172	1.0561106E-99	
Lu-173	1.0561106E-99	
Lu-174	1.0561106E-99	
Lu-175	1.9030224E-10	
Lu-176	4.7401949E-11	
Lu-177	1.0561106E-99	
Lu-178	1.0561106E-99	
Lu-179	1.0561106E-99	
Lu-180	1.0561106E-99	
Lu-181	1.0561106E-99	
Lu-182	1.0561106E-99	
Hf-166	1.0561106E-99	
Hf-167	1.0561106E-99	
Hf-168	1.0561106E-99	
Hf-169	1.0561106E-99	
Hf-170	1.0561106E-99	
Hf-171	1.0561106E-99	
Hf-172	1.0561106E-99	
Hf-173	1.0561106E-99	
Hf-174	6.3745623E-13	
Hf-175	1.0561106E-99	
